-1.711068392619035095e+00
7.422422470593880162e-01
2.349916274310048792e+00
2.675791222535269576e+00
1.395245908165075210e+00
2.785592508271269807e+00
1.194732829314957279e+00
1.694702160208165775e+00
1.336987427409564333e+00
1.876165020663898675e+00
2.131815765472587998e+00
1.065842591383383775e+00
8.602572118979184834e-01
7.543648563400867646e-01
8.574382105497013740e-01
1.397273117702220846e+00
9.843408589378476181e-01
4.005415635580765743e-01
1.188726730473159021e+00
1.080261933494219173e+00
