epoch,accuracy,loss,val_accuracy,val_loss
0,0.2178819477558136,6.975062847137451,0.3055555522441864,6.358198165893555
1,0.3376736044883728,5.9011616706848145,0.3611111044883728,5.3942670822143555
2,0.3880208432674408,5.046262741088867,0.4340277910232544,4.6552910804748535
3,0.4583333432674408,4.352813720703125,0.4270833432674408,4.085623741149902
4,0.4861111044883728,3.8010826110839844,0.5138888955116272,3.6101205348968506
5,0.5338541865348816,3.377890110015869,0.53125,3.226149320602417
6,0.5789930820465088,3.0209755897521973,0.5520833134651184,2.992480993270874
7,0.5859375,2.7740678787231445,0.5451388955116272,2.80251145362854
8,0.6076388955116272,2.5448222160339355,0.5555555820465088,2.6253840923309326
9,0.6137152910232544,2.4049291610717773,0.6041666865348816,2.456850290298462
10,0.6388888955116272,2.241480588912964,0.6111111044883728,2.324702739715576
11,0.6510416865348816,2.139104127883911,0.6006944179534912,2.30104923248291
12,0.6779513955116272,2.046661615371704,0.625,2.1265687942504883
13,0.6840277910232544,1.9932886362075806,0.5902777910232544,2.267730712890625
14,0.6727430820465088,1.9340839385986328,0.6006944179534912,2.102660655975342
15,0.7057291865348816,1.86793851852417,0.6319444179534912,2.041872978210449
16,0.7456597089767456,1.7787322998046875,0.6388888955116272,1.9690911769866943
17,0.7144097089767456,1.7423151731491089,0.6666666865348816,1.9010454416275024
18,0.7578125,1.6596060991287231,0.65625,1.8497227430343628
19,0.7586805820465088,1.6310933828353882,0.6458333134651184,1.8598284721374512
20,0.7578125,1.5875542163848877,0.6631944179534912,1.8288824558258057
21,0.7517361044883728,1.5938103199005127,0.6493055820465088,1.857900857925415
22,0.7595486044883728,1.558521032333374,0.6770833134651184,1.8544992208480835
23,0.7578125,1.5298532247543335,0.6215277910232544,1.8660197257995605
24,0.7864583134651184,1.4698673486709595,0.6909722089767456,1.7344096899032593
25,0.7977430820465088,1.4278175830841064,0.6805555820465088,1.7123942375183105
26,0.8211805820465088,1.3836296796798706,0.6840277910232544,1.6998683214187622
27,0.8220486044883728,1.367066502571106,0.6597222089767456,1.6935203075408936
28,0.7986111044883728,1.3929182291030884,0.6388888955116272,1.6951446533203125
29,0.7986111044883728,1.389782428741455,0.6666666865348816,1.7063114643096924
30,0.8038194179534912,1.3740661144256592,0.6597222089767456,1.7500978708267212
31,0.8081597089767456,1.368274450302124,0.6458333134651184,1.6788849830627441
32,0.7994791865348816,1.3642375469207764,0.6631944179534912,1.6855318546295166
33,0.828125,1.3075621128082275,0.6458333134651184,1.723134160041809
34,0.8098958134651184,1.292470932006836,0.6423611044883728,1.685428500175476
35,0.8038194179534912,1.299898624420166,0.6493055820465088,1.7934260368347168
36,0.8229166865348816,1.2733606100082397,0.6840277910232544,1.6783249378204346
