epoch,accuracy,loss,val_accuracy,val_loss
36,0.9982638955116272,0.13992394506931305,0.9965277910232544,0.14230139553546906
37,0.9982638955116272,0.13704581558704376,0.9930555820465088,0.1488444209098816
38,0.9982638955116272,0.12833602726459503,0.9930555820465088,0.1592630296945572
39,0.9973958134651184,0.12866385281085968,0.9826388955116272,0.13563086092472076
40,0.9973958134651184,0.12136341631412506,0.9861111044883728,0.16823810338974
41,0.9956597089767456,0.12109148502349854,0.9895833134651184,0.15740633010864258
42,0.9895833134651184,0.13413138687610626,0.9826388955116272,0.18145541846752167
43,0.9869791865348816,0.1450609564781189,0.9895833134651184,0.13905221223831177
44,0.9921875,0.12409717589616776,0.9895833134651184,0.1471036672592163
45,0.9921875,0.12344321608543396,0.9895833134651184,0.1590285450220108
46,0.9947916865348816,0.12062283605337143,0.9895833134651184,0.16014724969863892
47,0.9973958134651184,0.10684540867805481,0.9826388955116272,0.1970893293619156
48,0.9921875,0.12116636335849762,0.9861111044883728,0.13348795473575592
49,0.9956597089767456,0.11052647978067398,0.9861111044883728,0.14356845617294312
50,0.9965277910232544,0.10073128342628479,0.9895833134651184,0.14069092273712158
51,0.9982638955116272,0.09575120359659195,0.9930555820465088,0.12731899321079254
52,0.9973958134651184,0.0912187322974205,0.9930555820465088,0.12372542917728424
53,1.0,0.08417560160160065,0.9965277910232544,0.11178550124168396
54,0.9991319179534912,0.08359142392873764,0.9965277910232544,0.10344108939170837
55,0.9973958134651184,0.08139439672231674,0.9965277910232544,0.09753894805908203
56,0.9973958134651184,0.07370230555534363,0.9930555820465088,0.09556910395622253
57,0.9956597089767456,0.07685618847608566,0.9930555820465088,0.09361308068037033
58,0.9982638955116272,0.06961290538311005,0.9930555820465088,0.0964268371462822
59,0.9982638955116272,0.0673036277294159,0.9930555820465088,0.09085948765277863
60,0.9956597089767456,0.06995949894189835,0.9930555820465088,0.09255428612232208
61,0.9991319179534912,0.06233732029795647,0.9826388955116272,0.11215078830718994
62,0.9982638955116272,0.05836106836795807,0.9895833134651184,0.091881662607193
63,0.9991319179534912,0.056598465889692307,0.9930555820465088,0.0760248675942421
64,0.9991319179534912,0.05400155112147331,0.9965277910232544,0.07420533895492554
65,1.0,0.050040289759635925,0.9965277910232544,0.07311123609542847
66,0.9982638955116272,0.05467947572469711,0.9965277910232544,0.07109058648347855
67,0.9956597089767456,0.05111812427639961,0.9895833134651184,0.10281398892402649
68,0.9973958134651184,0.04864935576915741,0.9930555820465088,0.07155654579401016
69,0.9991319179534912,0.045278530567884445,0.9965277910232544,0.06890013813972473
70,0.9965277910232544,0.053051333874464035,0.9930555820465088,0.07692573964595795
71,0.9930555820465088,0.06283153593540192,0.9861111044883728,0.08051252365112305
72,0.9991319179534912,0.048256028443574905,0.9895833134651184,0.07115685194730759
73,0.9991319179534912,0.05095683038234711,0.9930555820465088,0.058202631771564484
74,0.9965277910232544,0.05067601054906845,0.9895833134651184,0.07086312770843506
75,0.9947916865348816,0.05855749174952507,0.9930555820465088,0.06422267854213715
76,0.9982638955116272,0.05030171573162079,0.9965277910232544,0.05202324688434601
77,0.9956597089767456,0.05737348273396492,0.9965277910232544,0.051744282245635986
78,0.9956597089767456,0.05054448917508125,0.9965277910232544,0.059712186455726624
79,0.9991319179534912,0.043267443776130676,0.9965277910232544,0.06418462097644806
80,0.9973958134651184,0.04609378054738045,0.9930555820465088,0.06749342381954193
81,0.9965277910232544,0.048410918563604355,0.9930555820465088,0.07113353163003922
82,0.9956597089767456,0.04819832742214203,0.9930555820465088,0.06695730984210968
83,0.9982638955116272,0.04050380736589432,0.9895833134651184,0.0705542266368866
84,0.9973958134651184,0.046355798840522766,0.9930555820465088,0.0594979003071785
85,0.9991319179534912,0.04141882807016373,0.9895833134651184,0.0569612979888916
86,0.9973958134651184,0.04317093640565872,0.9930555820465088,0.06141623482108116
87,0.9965277910232544,0.048151902854442596,0.9930555820465088,0.05723416805267334
88,0.9973958134651184,0.036942318081855774,0.9895833134651184,0.06635380536317825
89,0.9965277910232544,0.04357774183154106,0.9895833134651184,0.07271090894937515
90,0.9982638955116272,0.036035217344760895,0.9895833134651184,0.06007249653339386
91,0.9965277910232544,0.04139193519949913,0.9895833134651184,0.05653144419193268
92,0.9991319179534912,0.03354441002011299,0.9930555820465088,0.04795163497328758
93,0.9982638955116272,0.03245263546705246,0.9930555820465088,0.044179767370224
94,0.9991319179534912,0.031248530372977257,0.9965277910232544,0.04296223819255829
95,0.9982638955116272,0.031093232333660126,0.9965277910232544,0.035005711019039154
96,0.9991319179534912,0.02980084903538227,0.9965277910232544,0.03258780390024185
97,1.0,0.02730651944875717,0.9930555820465088,0.03350266069173813
98,0.9956597089767456,0.03590039908885956,0.9965277910232544,0.02923266403377056
99,0.9991319179534912,0.028936948627233505,0.9930555820465088,0.04915187135338783
100,0.9991319179534912,0.026968320831656456,0.9965277910232544,0.042995572090148926
101,1.0,0.02494353987276554,0.9965277910232544,0.03201868012547493
102,0.9982638955116272,0.02731592021882534,0.9965277910232544,0.04541642218828201
103,0.9991319179534912,0.026640750467777252,0.9930555820465088,0.056321125477552414
104,0.9982638955116272,0.026009023189544678,0.9965277910232544,0.04867987334728241
105,0.9982638955116272,0.027333276346325874,0.9930555820465088,0.05851798504590988
106,0.9982638955116272,0.027855880558490753,0.9965277910232544,0.039055198431015015
107,0.9947916865348816,0.042199015617370605,0.9930555820465088,0.04786970466375351
108,0.9973958134651184,0.027986828237771988,0.9965277910232544,0.031425077468156815
109,0.9991319179534912,0.0268112700432539,0.9895833134651184,0.0350148007273674
110,0.9965277910232544,0.038407571613788605,0.9895833134651184,0.05040585994720459
111,0.9921875,0.04867415502667427,0.9965277910232544,0.04226844012737274
112,0.9991319179534912,0.03416384756565094,0.9895833134651184,0.04432770237326622
113,0.9982638955116272,0.03248150274157524,0.9965277910232544,0.03877939283847809
114,0.9982638955116272,0.03235524892807007,0.9965277910232544,0.044391270726919174
115,0.9956597089767456,0.039169538766145706,0.9965277910232544,0.04824449494481087
116,0.9965277910232544,0.03530983626842499,0.9965277910232544,0.0446227490901947
117,0.9965277910232544,0.036600902676582336,0.9965277910232544,0.046484507620334625
118,0.9939236044883728,0.04110589250922203,0.9965277910232544,0.051035717129707336
119,0.9947916865348816,0.04507964849472046,0.9965277910232544,0.049845531582832336
120,0.9973958134651184,0.039558492600917816,0.9930555820465088,0.0524681992828846
121,0.9947916865348816,0.046463556587696075,0.9861111044883728,0.08069194108247757
122,0.9913194179534912,0.04829243943095207,0.9930555820465088,0.05165531858801842
123,0.9956597089767456,0.04528798162937164,0.9895833134651184,0.05182482302188873
124,0.9982638955116272,0.041405946016311646,0.9826388955116272,0.0724959522485733
125,0.9956597089767456,0.048789605498313904,0.9895833134651184,0.05810479819774628
126,0.9982638955116272,0.04123712331056595,0.9930555820465088,0.04292900115251541
127,0.9965277910232544,0.03889309987425804,0.9895833134651184,0.043473534286022186
128,0.9982638955116272,0.03988005593419075,0.9791666865348816,0.13018713891506195
129,0.9956597089767456,0.04824822023510933,0.9895833134651184,0.06747423112392426
130,0.9965277910232544,0.06952130049467087,0.9930555820465088,0.06348555535078049
131,0.9956597089767456,0.049837224185466766,0.9861111044883728,0.06620164215564728
132,0.9956597089767456,0.044872429221868515,0.9895833134651184,0.0683642327785492
133,1.0,0.04038171470165253,0.9895833134651184,0.08073898404836655
134,0.9965277910232544,0.043242525309324265,0.9895833134651184,0.05317186936736107
135,0.9991319179534912,0.03825967758893967,0.9965277910232544,0.04292923957109451
136,0.9982638955116272,0.03873947262763977,0.9965277910232544,0.03888256847858429
137,0.9991319179534912,0.03905939683318138,0.9965277910232544,0.03592830151319504
138,1.0,0.030891232192516327,0.9965277910232544,0.035490889102220535
139,0.9982638955116272,0.030673418194055557,0.9965277910232544,0.03461340442299843
140,0.9991319179534912,0.02951124683022499,0.9965277910232544,0.03401308134198189
141,1.0,0.026854760944843292,0.9965277910232544,0.03455569967627525
142,0.9991319179534912,0.026988781988620758,0.9965277910232544,0.035291895270347595
143,0.9982638955116272,0.02792895771563053,0.9965277910232544,0.03225882723927498
144,0.9991319179534912,0.025279050692915916,0.9930555820465088,0.03506437689065933
145,0.9991319179534912,0.024996135383844376,0.9895833134651184,0.04130692034959793
146,0.9991319179534912,0.023936424404382706,0.9930555820465088,0.031571708619594574
147,0.9991319179534912,0.02349654585123062,0.9930555820465088,0.03679807856678963
148,1.0,0.023080386221408844,0.9895833134651184,0.040979042649269104
149,0.9973958134651184,0.029608994722366333,0.9965277910232544,0.03571425378322601
150,0.9982638955116272,0.027303069829940796,0.9930555820465088,0.05812219902873039
151,0.9982638955116272,0.026538986712694168,0.9861111044883728,0.060018930584192276
152,0.9956597089767456,0.0255601666867733,0.9930555820465088,0.04028785228729248
153,0.9982638955116272,0.02519013173878193,0.9965277910232544,0.041390955448150635
154,0.9939236044883728,0.033050067722797394,0.9895833134651184,0.05884181708097458
155,0.9991319179534912,0.024565041065216064,0.9895833134651184,0.07624873518943787
156,0.9965277910232544,0.030100388452410698,0.9895833134651184,0.056882910430431366
157,0.9991319179534912,0.021708985790610313,0.9861111044883728,0.05470018461346626
158,0.9991319179534912,0.025240430608391762,0.9895833134651184,0.04958636313676834
159,0.9991319179534912,0.02134312130510807,0.9895833134651184,0.035507284104824066
160,0.9982638955116272,0.026089170947670937,0.9895833134651184,0.03431056812405586
161,0.9991319179534912,0.019741101190447807,0.9826388955116272,0.04851699247956276
162,0.9947916865348816,0.031023966148495674,0.9965277910232544,0.031232178211212158
163,0.9965277910232544,0.02944491244852543,0.9895833134651184,0.05885480344295502
164,0.9965277910232544,0.026200566440820694,0.9791666865348816,0.09948509931564331
165,0.9973958134651184,0.027340417727828026,0.9826388955116272,0.08515213429927826
166,0.9982638955116272,0.026911016553640366,0.9826388955116272,0.06871253997087479
167,0.9965277910232544,0.026265405118465424,0.9930555820465088,0.033240631222724915
168,0.9982638955116272,0.024962052702903748,1.0,0.022267861291766167
169,0.9991319179534912,0.02057719975709915,0.9965277910232544,0.02389674261212349
170,0.9965277910232544,0.023950891569256783,1.0,0.0198119655251503
171,0.9982638955116272,0.02340674214065075,0.9965277910232544,0.02119915932416916
172,0.9982638955116272,0.02255428396165371,0.9965277910232544,0.030274106189608574
173,0.9956597089767456,0.02925138734281063,0.9930555820465088,0.023979758843779564
174,1.0,0.01775575987994671,0.9895833134651184,0.03195226937532425
175,0.9982638955116272,0.022329099476337433,0.9930555820465088,0.03686438128352165
176,0.9991319179534912,0.019469300284981728,0.9930555820465088,0.03783310949802399
177,1.0,0.016650887206196785,0.9965277910232544,0.034536901861429214
178,1.0,0.017328858375549316,0.9965277910232544,0.03259838744997978
179,1.0,0.016287866979837418,0.9930555820465088,0.028760088607668877
180,0.9991319179534912,0.01644711010158062,0.9930555820465088,0.0289654228836298
181,0.9982638955116272,0.01894589327275753,0.9930555820465088,0.04127919301390648
182,0.9973958134651184,0.020276334136724472,0.9965277910232544,0.037908244878053665
183,0.9982638955116272,0.017829973250627518,0.9895833134651184,0.05021173879504204
184,0.9965277910232544,0.04460496827960014,0.9965277910232544,0.024724848568439484
185,0.9939236044883728,0.02821894735097885,0.9930555820465088,0.058127693831920624
186,0.9965277910232544,0.027040772140026093,0.9930555820465088,0.03924586623907089
187,0.9947916865348816,0.03486441448330879,0.9965277910232544,0.03230840712785721
188,0.9982638955116272,0.025486310943961143,1.0,0.026658592745661736
189,0.9982638955116272,0.023207329213619232,0.9965277910232544,0.02535097673535347
190,0.9991319179534912,0.023733658716082573,0.9965277910232544,0.02445172518491745
191,0.9982638955116272,0.023373756557703018,0.9930555820465088,0.05774638429284096
192,0.9982638955116272,0.023735204711556435,0.9861111044883728,0.06438552588224411
193,0.9982638955116272,0.0267318207770586,0.9930555820465088,0.02858397737145424
194,0.9982638955116272,0.027616096660494804,0.9930555820465088,0.042750705033540726
195,0.9973958134651184,0.027065694332122803,0.9895833134651184,0.07345813512802124
196,0.9973958134651184,0.027104057371616364,0.9930555820465088,0.05982830747961998
197,0.9982638955116272,0.024038536474108696,0.9895833134651184,0.06620454043149948
198,0.9991319179534912,0.022989729419350624,0.9895833134651184,0.06616676598787308
199,0.9991319179534912,0.024165011942386627,0.9930555820465088,0.06395009160041809
200,0.9965277910232544,0.02533818781375885,0.9895833134651184,0.06280559301376343
201,0.9991319179534912,0.022225484251976013,0.9895833134651184,0.06039717420935631
202,1.0,0.02071538008749485,0.9895833134651184,0.05520377308130264
203,0.9982638955116272,0.024028610438108444,0.9895833134651184,0.047728896141052246
204,0.9973958134651184,0.02489451877772808,0.9895833134651184,0.057916298508644104
205,0.9991319179534912,0.02145850472152233,0.9861111044883728,0.0745818018913269
206,0.9947916865348816,0.02839011326432228,0.9895833134651184,0.0462791733443737
207,0.9982638955116272,0.02648548036813736,0.9895833134651184,0.05904792994260788
208,0.9982638955116272,0.02549043856561184,0.9861111044883728,0.06998240202665329
209,0.9965277910232544,0.02997768670320511,0.9930555820465088,0.04847155511379242
210,0.9982638955116272,0.0251473281532526,0.9965277910232544,0.043096765875816345
211,0.9982638955116272,0.02164175920188427,0.9965277910232544,0.03037440776824951
212,0.9991319179534912,0.021734509617090225,0.9965277910232544,0.039731528609991074
213,0.9973958134651184,0.026419024914503098,0.9965277910232544,0.0425097793340683
214,0.9982638955116272,0.02246168442070484,0.9930555820465088,0.04230247437953949
215,0.9965277910232544,0.024413393810391426,0.9895833134651184,0.06207861006259918
216,0.9956597089767456,0.02601025253534317,0.9826388955116272,0.1134919598698616
217,0.9947916865348816,0.03309740126132965,0.9930555820465088,0.05541984364390373
218,0.9921875,0.039271991699934006,0.9791666865348816,0.06176116690039635
219,0.9939236044883728,0.039166733622550964,0.9930555820465088,0.04041196405887604
220,0.9947916865348816,0.0459432490170002,0.9930555820465088,0.037303294986486435
221,0.9930555820465088,0.04272664710879326,0.9965277910232544,0.03248945251107216
222,1.0,0.029005203396081924,0.9965277910232544,0.03261973708868027
223,0.9991319179534912,0.028073187917470932,0.9965277910232544,0.03400067239999771
224,1.0,0.02673100121319294,0.9895833134651184,0.0422680526971817
225,1.0,0.02552553080022335,0.9861111044883728,0.04718653857707977
226,0.9973958134651184,0.025838961824774742,0.9930555820465088,0.03719259798526764
227,0.9982638955116272,0.0274630319327116,0.9930555820465088,0.038139794021844864
228,0.9991319179534912,0.026283765211701393,0.9930555820465088,0.05032451078295708
229,0.9965277910232544,0.030945049598813057,0.9930555820465088,0.04539734125137329
230,0.9973958134651184,0.027048584073781967,0.9895833134651184,0.050489187240600586
231,0.9982638955116272,0.028465846553444862,0.9965277910232544,0.0296450424939394
232,0.9991319179534912,0.023952849209308624,0.9930555820465088,0.04236207902431488
233,0.9982638955116272,0.02713208831846714,0.9965277910232544,0.02812204137444496
234,0.9965277910232544,0.033017225563526154,0.9930555820465088,0.04743450507521629
235,1.0,0.02273586392402649,0.9895833134651184,0.07819591462612152
236,0.9965277910232544,0.02790721505880356,0.9930555820465088,0.05640842393040657
237,0.9956597089767456,0.03205673024058342,0.9930555820465088,0.04070638492703438
238,1.0,0.021786704659461975,0.9861111044883728,0.06043073907494545
239,0.9956597089767456,0.035187289118766785,0.9861111044883728,0.060147807002067566
240,0.9973958134651184,0.0302683487534523,0.9930555820465088,0.04686198756098747
241,0.9982638955116272,0.025725990533828735,0.9861111044883728,0.06205195188522339
242,0.9982638955116272,0.029399074614048004,0.9895833134651184,0.058910030871629715
243,0.9973958134651184,0.02642572671175003,0.9895833134651184,0.05495135858654976
244,0.9991319179534912,0.022406937554478645,0.9965277910232544,0.04295501485466957
245,0.9973958134651184,0.026936113834381104,0.9965277910232544,0.04505510628223419
246,1.0,0.020475678145885468,0.9965277910232544,0.048235177993774414
247,0.9991319179534912,0.021633440628647804,0.9895833134651184,0.053357724100351334
248,0.9991319179534912,0.020536301657557487,0.9965277910232544,0.04570697620511055
249,0.9973958134651184,0.028135128319263458,0.9965277910232544,0.04321826621890068
250,0.9991319179534912,0.020857833325862885,0.9965277910232544,0.03585819900035858
251,0.9982638955116272,0.022608861327171326,0.9930555820465088,0.03373582661151886
252,0.9991319179534912,0.019701624289155006,0.9895833134651184,0.03962434455752373
253,0.9991319179534912,0.020094089210033417,0.9895833134651184,0.0504596084356308
254,1.0,0.01804284192621708,0.9861111044883728,0.060161251574754715
255,0.9973958134651184,0.018965767696499825,0.9930555820465088,0.03482576087117195
256,0.9982638955116272,0.026620175689458847,0.9930555820465088,0.03942181169986725
257,0.9982638955116272,0.019275778904557228,0.9930555820465088,0.046852096915245056
258,0.9982638955116272,0.022308826446533203,0.9930555820465088,0.04487498477101326
259,0.9991319179534912,0.022366981953382492,0.9861111044883728,0.055055275559425354
260,0.9991319179534912,0.019155526533722878,0.9895833134651184,0.06912670284509659
261,0.9982638955116272,0.0204781424254179,0.9895833134651184,0.07629439234733582
262,0.9982638955116272,0.018736105412244797,0.9895833134651184,0.06798149645328522
263,0.9965277910232544,0.02289721556007862,0.9895833134651184,0.05249479040503502
264,0.9991319179534912,0.018071120604872704,0.9826388955116272,0.061046939343214035
265,0.9956597089767456,0.032939400523900986,0.9930555820465088,0.04395277053117752
266,0.9982638955116272,0.01848476380109787,0.9930555820465088,0.052901122719049454
267,0.9965277910232544,0.02475687488913536,0.9895833134651184,0.05838969722390175
268,0.9982638955116272,0.021668363362550735,0.9930555820465088,0.0574914813041687
269,0.9973958134651184,0.0233752503991127,0.9930555820465088,0.05173410475254059
270,0.9965277910232544,0.02143222838640213,0.9930555820465088,0.029083728790283203
271,0.9982638955116272,0.02247542515397072,0.9965277910232544,0.023887351155281067
272,0.9991319179534912,0.01872759312391281,0.9965277910232544,0.022924894466996193
273,0.9991319179534912,0.021019991487264633,0.9965277910232544,0.019710078835487366
274,0.9991319179534912,0.018971292302012444,1.0,0.017094405367970467
275,0.9982638955116272,0.019441885873675346,0.9930555820465088,0.03553714230656624
276,0.9991319179534912,0.019236546009778976,0.9861111044883728,0.06726017594337463
277,0.9956597089767456,0.030498631298542023,0.9930555820465088,0.04748294875025749
278,0.9982638955116272,0.019084759056568146,0.9930555820465088,0.03204164654016495
279,0.9991319179534912,0.016609806567430496,0.9930555820465088,0.031178325414657593
280,1.0,0.016089847311377525,0.9895833134651184,0.03476761281490326
281,1.0,0.016071153804659843,0.9930555820465088,0.02945714257657528
282,1.0,0.01607554778456688,0.9930555820465088,0.026526929810643196
283,0.9991319179534912,0.017296133562922478,0.9930555820465088,0.022423766553401947
284,1.0,0.015405063517391682,0.9930555820465088,0.023191478103399277
285,0.9991319179534912,0.01627904362976551,0.9930555820465088,0.03494127094745636
286,0.9973958134651184,0.024686459451913834,0.9930555820465088,0.036420002579689026
287,0.9991319179534912,0.015334531664848328,0.9930555820465088,0.034343522042036057
288,0.9973958134651184,0.017469234764575958,0.9895833134651184,0.06769541651010513
289,0.9973958134651184,0.020426476374268532,0.9895833134651184,0.06748874485492706
290,0.9982638955116272,0.022518815472722054,0.9895833134651184,0.04878273606300354
291,0.9973958134651184,0.021651219576597214,0.9861111044883728,0.05336322635412216
292,0.9991319179534912,0.018604958429932594,0.9861111044883728,0.04930867999792099
293,0.9965277910232544,0.022507432848215103,0.9861111044883728,0.05706234648823738
294,0.9982638955116272,0.021819425746798515,0.9895833134651184,0.0638422742486
295,0.9982638955116272,0.01735612191259861,0.9895833134651184,0.04256433993577957
296,0.9956597089767456,0.026295682415366173,0.9965277910232544,0.03628792613744736
297,0.9982638955116272,0.02189389243721962,0.9965277910232544,0.04086747393012047
298,0.9982638955116272,0.018413789570331573,0.9895833134651184,0.03896530345082283
299,0.9973958134651184,0.0232540313154459,0.9965277910232544,0.03103652596473694
300,0.9991319179534912,0.01705438643693924,0.9826388955116272,0.050582703202962875
301,0.9947916865348816,0.026751792058348656,0.9965277910232544,0.03591855987906456
302,0.9982638955116272,0.02037777379155159,0.9930555820465088,0.037929534912109375
303,0.9973958134651184,0.02498326636850834,0.9965277910232544,0.03587418794631958
304,0.9991319179534912,0.017538366839289665,0.9791666865348816,0.05375751852989197
305,0.9982638955116272,0.021093549206852913,0.9826388955116272,0.07349812984466553
306,0.9973958134651184,0.022220155224204063,0.9861111044883728,0.06784911453723907
307,0.9973958134651184,0.019407732412219048,0.9826388955116272,0.0857495442032814
308,0.9982638955116272,0.022736746817827225,0.9826388955116272,0.08123423904180527
309,1.0,0.016416141763329506,0.9861111044883728,0.0731990858912468
310,0.9991319179534912,0.02036827802658081,0.9895833134651184,0.04947889596223831
311,0.9982638955116272,0.017968250438570976,0.9965277910232544,0.025502242147922516
312,0.9982638955116272,0.020186880603432655,0.9930555820465088,0.02848164178431034
313,0.9991319179534912,0.017284758388996124,0.9930555820465088,0.03353959321975708
314,0.9965277910232544,0.025105221197009087,0.9930555820465088,0.028469234704971313
315,0.9965277910232544,0.02161710150539875,0.9930555820465088,0.03179168701171875
316,0.9982638955116272,0.021886248141527176,0.9965277910232544,0.027446210384368896
317,0.9965277910232544,0.02989431843161583,1.0,0.017168350517749786
318,0.9982638955116272,0.01834019459784031,1.0,0.019022922962903976
319,0.9982638955116272,0.018917430192232132,0.9930555820465088,0.025831716135144234
320,0.9973958134651184,0.022864574566483498,0.9895833134651184,0.03311871364712715
321,0.9991319179534912,0.01872103475034237,0.9930555820465088,0.03688756003975868
322,0.9991319179534912,0.016399381682276726,0.9930555820465088,0.033376093953847885
323,0.9991319179534912,0.016452578827738762,0.9930555820465088,0.028378400951623917
324,0.9982638955116272,0.018517233431339264,0.9930555820465088,0.03118511661887169
325,1.0,0.01504609640687704,0.9930555820465088,0.028215961530804634
326,0.9991319179534912,0.0156941469758749,0.9930555820465088,0.025273539125919342
327,0.9991319179534912,0.01575610227882862,0.9930555820465088,0.029761889949440956
328,1.0,0.014201376587152481,0.9930555820465088,0.0288322065025568
329,0.9991319179534912,0.01722816936671734,0.9930555820465088,0.026142340153455734
330,1.0,0.013164999894797802,0.9930555820465088,0.019992418587207794
331,0.9991319179534912,0.0170956552028656,1.0,0.01594705507159233
332,0.9991319179534912,0.013939832337200642,0.9965277910232544,0.018702512606978416
333,0.9973958134651184,0.016638344153761864,1.0,0.014601198956370354
334,0.9991319179534912,0.015702851116657257,0.9930555820465088,0.02542831003665924
335,0.9982638955116272,0.018371395766735077,0.9930555820465088,0.018833518028259277
336,0.9965277910232544,0.018422240391373634,0.9965277910232544,0.016793685033917427
337,0.9982638955116272,0.016866376623511314,0.9895833134651184,0.033888813108205795
338,0.9991319179534912,0.01410861499607563,0.9861111044883728,0.041427940130233765
339,0.9991319179534912,0.013931211084127426,0.9861111044883728,0.05627052113413811
340,0.9991319179534912,0.01715666987001896,0.9791666865348816,0.07804376631975174
341,0.9982638955116272,0.01494021899998188,0.9861111044883728,0.04360788315534592
342,1.0,0.013494256883859634,0.9930555820465088,0.02732142247259617
343,0.9991319179534912,0.016209105029702187,0.9965277910232544,0.017523622140288353
344,0.9982638955116272,0.01467931643128395,0.9895833134651184,0.04378822073340416
345,0.9982638955116272,0.01853751763701439,0.9895833134651184,0.03394638001918793
346,0.9973958134651184,0.017724396660923958,1.0,0.014766133390367031
347,0.9982638955116272,0.015489318408071995,0.9930555820465088,0.03181029483675957
348,0.9973958134651184,0.018824027851223946,0.9895833134651184,0.038967315107584
349,0.9991319179534912,0.018774058669805527,0.9965277910232544,0.019005684182047844
350,0.9973958134651184,0.023308448493480682,0.9826388955116272,0.041885267943143845
351,0.9973958134651184,0.02458040602505207,0.9826388955116272,0.06446267664432526
352,0.9965277910232544,0.02557922527194023,0.9826388955116272,0.05625655874609947
353,0.9930555820465088,0.04707367718219757,1.0,0.016350483521819115
354,0.9965277910232544,0.026534557342529297,0.9895833134651184,0.045241471379995346
355,0.9939236044883728,0.03162405267357826,0.9930555820465088,0.031332023441791534
356,0.9973958134651184,0.022063784301280975,0.9965277910232544,0.027618328109383583
357,0.9982638955116272,0.023850450292229652,0.9930555820465088,0.0318167507648468
358,0.9991319179534912,0.021691905334591866,0.9895833134651184,0.054495181888341904
359,0.9947916865348816,0.03948906064033508,0.9930555820465088,0.03352215141057968
360,0.9973958134651184,0.021272268146276474,0.9930555820465088,0.048191048204898834
361,0.9956597089767456,0.03376694768667221,0.9791666865348816,0.07828015834093094
362,0.9930555820465088,0.03949911892414093,0.9895833134651184,0.05315052345395088
363,0.9991319179534912,0.02063341811299324,0.9826388955116272,0.05105125904083252
364,0.9991319179534912,0.023530716076493263,0.9826388955116272,0.051130425184965134
365,0.9973958134651184,0.023718753829598427,0.9895833134651184,0.05226968228816986
366,0.9973958134651184,0.03136659413576126,0.9895833134651184,0.05387873947620392
367,1.0,0.019525857642292976,0.9895833134651184,0.0514448843896389
368,0.9991319179534912,0.021256227046251297,0.9930555820465088,0.04977872595191002
369,0.9973958134651184,0.02396993339061737,0.9930555820465088,0.04669156298041344
370,1.0,0.017820456996560097,0.9930555820465088,0.04419252648949623
371,1.0,0.01761939935386181,0.9930555820465088,0.04245119169354439
372,1.0,0.017140964046120644,0.9930555820465088,0.04266494885087013
373,0.9991319179534912,0.01819509081542492,0.9930555820465088,0.037763286381959915
